Trial,SubjID,Run,Order,ItemNumber,IntendedOnset,ActualOnset,IntendedDuration,ActualDuration,Condition,Flip,FlipMeaning,Sentence,AgentName,AgentShape,PatientName,PatientShape,BaseFilename,BlinkFilename,Response,Correct
60,FED_20170823a_3T2,,D,11,384,384.001671200007,4,3.9993766080006,Patient,0,active,Kyle Square is shaking Zach Star.,Kyle,Square,Zach,Star,Base_active_11.jpg,Patient_active_11.jpg,,
,FED_20170823a_3T2,,D,NA,388,388.001659917005,6,6.00015232601436,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
61,FED_20170823a_3T2,,D,37,394,394.002425958024,4,3.99887536498136,Patient,0,active,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square,Base_active_37.jpg,Patient_active_37.jpg,,
,FED_20170823a_3T2,,D,NA,398,398.001916125009,4,4.00040340900887,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
62,FED_20170823a_3T2,,D,25,402,402.002934635006,4,3.998816774023,Agent,0,active,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square,Base_active_25.jpg,Agent_active_25.jpg,,
63,FED_20170823a_3T2,,D,4,406,406.002363346022,4,3.99811573399347,Patient,1,passive,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle,Base_passive_4.jpg,Patient_passive_4.jpg,,
64,FED_20170823a_3T2,,D,38,410,410.001098847017,4,3.99968528500176,Patient,1,passive,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle,Base_passive_38.jpg,Patient_passive_38.jpg,,
65,FED_20170823a_3T2,,D,8,414,414.001402994007,10,9.9989963209955,Agent,1,passive,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star,Base_passive_8.jpg,Agent_passive_8.jpg,,N
66,FED_20170823a_3T2,,D,7,424,424.001023356017,4,4.00084987099399,Patient,0,active,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle,Base_active_7.jpg,Patient_active_7.jpg,,
67,FED_20170823a_3T2,,D,34,428,428.00248677301,10,9.99821177500417,Patient,1,passive,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square,Base_passive_34.jpg,Patient_passive_34.jpg,,N
,FED_20170823a_3T2,,D,NA,438,438.001331042004,4,4.00117598302313,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
68,FED_20170823a_3T2,,D,40,442,442.003122547001,10,9.99778031100868,Agent,1,passive,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square,Base_passive_40.jpg,Agent_passive_40.jpg,,N
,FED_20170823a_3T2,,D,NA,452,452.00153314101,2,2.00090436299797,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
69,FED_20170823a_3T2,,D,26,454,454.00304760001,10,9.99753960501403,Patient,0,active,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star,Base_active_26.jpg,Patient_active_26.jpg,,N
70,FED_20170823a_3T2,,D,25,464,464.001212338015,4,3.99927306300378,Agent,1,passive,Kyle Square is being shaken by Lily Triangle.,Lily,Triangle,Kyle,Square,Base_passive_25.jpg,Agent_passive_25.jpg,,
71,FED_20170823a_3T2,,D,23,468,468.001094494015,4,4.00058118198649,Patient,1,passive,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star,Base_passive_23.jpg,Patient_passive_23.jpg,,
,FED_20170823a_3T2,,D,NA,472,472.002288805001,2,2.00068367901258,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
72,FED_20170823a_3T2,,D,35,474,474.003577677009,4,3.99734454901773,Agent,0,active,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle,Base_active_35.jpg,Agent_active_35.jpg,,
,FED_20170823a_3T2,,D,NA,478,478.001532839,2,2.00141463900218,Fixation,NA,,NA,NA,NA,NA,NA,,,NA,NA
